rera_ids,far,number_of_towers,total_unit_count,1_5BHK_count,1BHK_count,1RK_count,2_5BHK_count,2BHK_count,3_5BHK_count,3BHK_count,4_5BHK_count,4BHK_count,5BHK_count,1_5BHK_mean_carpet_area,1BHK_mean_carpet_area,1RK_mean_carpet_area,2_5BHK_mean_carpet_area,2BHK_mean_carpet_area,3_5BHK_mean_carpet_area,3BHK_mean_carpet_area,4_5BHK_mean_carpet_area,4BHK_mean_carpet_area,5BHK_mean_carpet_area,cost_of_land_inr,district,latitude,longitude,project_completion_date,project_name,project_start_date,project_type,taluk,total_area_of_land_sqm,total_covered_area_sqm,total_open_area_sqm,total_project_cost_inr,area,product_type,1RK,1BHK,1_5BHK,2BHK,2_5BHK,3BHK,3_5BHK,4BHK,4_5BHK,5BHK,avg_price,airport_distance_kms,ksr_jn_distance_kms,yeshwantpur_jn_distance_kms,nearest_metro_dist_kms,nearest_metro_station,nearest_major_road_dist_kms,nearest_major_road,project_duration
PRM/KA/RERA/1251/310/PR/090224/006616,1.97,6.0,414,0.0,0.0,0.0,0.0,188.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11710426446809,0.0,78.65595979884955,0.0,0.0,0.0,212113000,Bengaluru Urban,12.822967891165296,77.69316505902775,2028-11-05,SHRIRAM SAPPHIRE,2023-12-01,Residential/Group Housing,Bengaluru South,22865,6312,16553,1700385000,Electronic City,Apartment,0,0,0,1,0,1,0,0,0,0,11.66,41.50342244666983,21.611407161322457,28.57179897115165,15.61253300307648,Yelachenahalli,5.442114791433709,Hosur Road,4.930869267624915
PRM/KA/RERA/1251/309/PR/070225/007490,1.74,1.0,64,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.841875,0.0,0.0,0.0,154588965,Bengaluru Urban,13.084877,77.623596,2030-01-31,SUDARSHAN FORESTA,2025-01-01,Residential/Group Housing,Bengaluru North,4263,2117,2146,498188965,Thanisandra Main Road,Apartment,0,0,0,0,0,1,0,0,0,0,9.53,15.386862253352504,13.29085747746589,11.535017916050144,10.50666587806874,Yeshwantpur,3.0575100402118633,Bellary Road,5.08145106091718
PRM/KA/RERA/1251/310/PR/160224/006631,1.75,1.0,24,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.81,0.0,81.52799999999999,0.0,0.0,0.0,31250155,Bengaluru Urban,12.905289,77.498955,2026-12-31,Samaya Sunshine,2024-01-01,Residential/Group Housing,Bengaluru South,1354,697,657,106655055,Srinivaspura,Apartment,0,0,0,1,0,1,0,0,0,0,6.35,39.41692765173376,11.061037999457907,14.172573576665627,1.5913335586566226,Kengeri Bus Terminal,1.6126199292847834,Bangalore-Mysore Road,2.9979466119096507
PRM/KA/RERA/1251/310/PR/220623/006016,1.47,2.0,81,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4857688125,0.0,226.87692307692308,0.0,15000000,Bengaluru Urban,12.815822,77.498251,2028-03-31,GRC SAFFRON SKIES,2023-07-15,Residential/Group Housing,Bengaluru South,14970,7264,7706,864587000,Kanakapura Road,Villa,0,0,0,0,0,1,0,1,0,0,10.685,47.91755161336032,19.439854951692748,23.868040200838323,6.134972140355621,Silk Institute,4.509525650098824,Kanakapura Road,4.7118412046543465
PRM/KA/RERA/1251/309/PR/181223/006491,2.25,5.0,592,0.0,56.0,0.0,0.0,220.0,0.0,314.0,0.0,2.0,0.0,0.0,42.94,0.0,0.0,63.468090909090904,0.0,87.6737770700637,0.0,143.406,0.0,912579791,Bengaluru Urban,13.09536,77.54293,2028-12-22,Concorde Antares,2024-01-02,Residential/Group Housing,Bengaluru North,26711,4185,22527,3187774831,Vidyaranyapura,Apartment,0,1,0,1,0,1,0,1,0,0,8.56,21.03401384034689,13.458963719525965,7.437990772772124,6.638896246643174,Dasarahalli,5.777513647812752,Bellary Road,4.971937029431896
PRM/KA/RERA/1251/446/PR/040823/006113,3.0,2.0,356,0.0,0.0,0.0,42.0,92.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,97.93,85.72,0.0,115.0117544144144,0.0,0.0,0.0,665337000,Bengaluru Urban,13.080173328194654,77.6538736576416,2027-12-31,DNR PARKLINK PHASE 1,2023-08-01,Residential/Group Housing,Bengaluru East,16022,2898,12038,3165337000,Chikkagubbi Village,Apartment,0,0,0,1,1,1,0,0,0,0,10.3,14.210677084935847,14.602172178279964,14.194014233513569,9.247949930331483,Krishnarajapura,5.4910312313908305,Nagawara Flyover,4.41615331964408
PRM/KA/RERA/1251/310/PR/310125/007466,1.75,1.0,92,0.0,0.0,0.0,0.0,24.0,0.0,60.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,69.48625,0.0,83.72103333333332,0.0,122.67,0.0,357368016,Bengaluru Urban,12.879225,77.587526,2027-03-31,THE BREEZE WAY,2024-10-01,Residential/Group Housing,Bengaluru South,5439,2678,2761,731041166,JP Nagar,Apartment,0,0,0,1,0,1,0,1,0,0,9.0,37.53545239627188,10.944464867497524,17.526677589506352,2.6520888713479893,Yelachenahalli,2.679783014064228,Kanakapura Road,2.4941820670773445
PRM/KA/RERA/1251/309/PR/060324/006684,2.2776168224299065,1.0,272,0.0,0.0,0.0,0.0,208.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.24499999999999,0.0,104.24,0.0,0.0,0.0,10000000,Bengaluru Urban,13.079281769097314,77.63512951464105,2028-01-12,Vajram Newtown - II,2024-02-02,Residential/Group Housing,Bengaluru North,9412,2303,7109,1221100218,Chokkanahalli,Apartment,0,0,0,1,0,1,0,0,0,0,9.31,15.223578929915591,13.350844989572709,12.313615416338676,9.844427570208564,Benniganahalli,4.431124186098849,Nagawara Flyover,3.9425051334702257
PRM/KA/RERA/1251/446/PR/270824/006981,2.93,18.0,1520,0.0,0.0,152.0,0.0,0.0,0.0,314.0,0.0,1054.0,0.0,0.0,0.0,27.404775,0.0,0.0,0.0,124.12806369426752,0.0,154.81267039848197,0.0,4293950543,Bengaluru Urban,12.9534075,77.7447296,2028-12-31,Prestige Raintree Park,2024-09-01,Residential/Group Housing,Bengaluru East,112652,39210,73443,28111671392,Whitefield,Apartment,1,0,0,0,0,1,0,1,0,0,14.6,27.3676921962609,19.100219029716584,24.331938177447633,3.3530135558886855,Nallurahalli,4.845417552569084,Marathahalli Underpass,4.331279945242985
PRM/KA/RERA/1251/446/PR/100423/005855,2.49,1.0,188,0.0,0.0,0.0,0.0,89.0,0.0,89.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,71.59424719101123,0.0,95.39001123595504,0.0,124.8766,0.0,128640582,Bengaluru Urban,13.031870758879322,77.76118309076298,2027-03-30,PLATINUM EAST WOODS,2023-03-08,Residential/Group Housing,Bengaluru East,8478,2049,3980,1286818102,Kannamangala - Whitefield Hoskote Road,Apartment,0,0,0,1,0,1,0,1,0,0,9.3,19.308098414655124,21.588333430732707,24.64540594404412,4.012226619223685,Whitefield (Kadugodi),5.380299243935896,Old Madras Road,4.060232717316906
PRM/KA/RERA/1251/308/PR/270723/006099,2.24,2.0,273,0.0,0.0,0.0,46.0,42.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,67.0,0.0,95.02702702702705,0.0,0.0,0.0,65873690,Bengaluru Urban,12.8181898,77.63786189999999,2028-06-30,Mahendra Arto Helix,2023-08-01,Residential/Group Housing,Anekal,15176,1963,12316,1341292788,Electronic City,Apartment,0,0,0,1,1,1,0,0,0,0,8.8,42.65857061933371,19.007186555815263,25.8726974360603,11.310739101141143,Konanakunte Cross,5.310115864272846,Hosur Road,4.914442162902122
PRM/KA/RERA/1251/309/PR/070525/007719,2.25,1.0,223,0.0,2.0,0.0,0.0,24.0,0.0,181.0,0.0,16.0,0.0,0.0,58.855,0.0,0.0,80.78,0.0,115.61364640883978,0.0,162.075,0.0,245649898,Bengaluru Urban,13.092409,77.556308,2029-08-05,CASAGRAND PROMENADE,2025-08-03,Residential/Group Housing,Bengaluru North,15712,4818,10894,1828667439,Yelahanka,Apartment,0,1,0,1,0,1,0,1,0,0,7.0,20.016683383377387,12.89063419404692,7.451907138570608,7.032116240121547,Peenya,4.2577870330376015,Bellary Road,4.005475701574264
PRM/KA/RERA/1251/446/PR/250325/007619,2.99,3.0,394,0.0,0.0,0.0,0.0,17.0,0.0,285.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,88.2028,0.0,97.00250596491227,0.0,116.22396086956522,0.0,295876930,Bengaluru Urban,12.9317167,77.71841909999999,2029-08-31,AKINO,2025-03-13,Residential/Group Housing,Bengaluru East,19019,3694,15325,3989875630,Balagere,Apartment,0,0,0,1,0,1,0,1,0,0,10.5,29.47745424337042,16.82444935741417,22.703468561208386,5.019224686784492,Nallurahalli,2.6453936695702525,Outer Ring Road,4.468172484599589
PRM/KA/RERA/1251/446/PR/091024/007139,1.877,5.0,440,0.0,0.0,0.0,200.0,23.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,91.37645,84.98391304347827,0.0,116.3484792626728,0.0,0.0,0.0,360419046,Bengaluru Urban,12.895366666666666,77.68817222222222,2028-03-31,ADARSH LUMINA,2024-06-17,Residential/Group Housing,Bengaluru East,35359,13716,21643,4011035586,Kasavanahalli,Apartment,0,0,0,1,1,1,0,0,0,0,10.4,33.527235005677696,15.638472319514497,22.302565992511855,9.569912066925236,Kundalahalli,3.606554710865271,Outer Ring Road,3.786447638603696
PRM/KA/RERA/1251/309/PR/251024/007174,3.0,2.0,310,0.0,0.0,0.0,0.0,31.0,0.0,255.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,82.50830126548388,0.0,100.01785181643136,0.0,153.96383005833334,0.0,104678400,Bengaluru Urban,13.094973,77.561357,2028-12-31,ELEGANT TAKT,2024-08-30,Residential/Group Housing,Bengaluru North,14011,3804,8621,2242895651,Yelahanka,Apartment,0,0,0,1,0,1,0,1,0,0,10.47,19.40668928370613,13.120543654295329,7.909461428252852,7.503539425725889,Peenya,3.8072732858847007,Bellary Road,4.336755646817249
PRM/KA/RERA/1251/446/PR/150524/006874,2.25,2.0,405,0.0,0.0,0.0,0.0,271.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.05977859778598,0.0,93.77753731343284,0.0,0.0,0.0,63816470,Bengaluru Urban,12.919533432224604,77.73195371492679,2027-12-31,MYHNA ORCHID,2024-03-18,Residential/Group Housing,Bengaluru East,20170,3293,16878,2379236714,Gunjur Village,Apartment,0,0,0,1,0,1,0,0,0,0,8.24,30.921405286261773,18.64590763414398,24.63993144738812,6.364185894106539,Nallurahalli,4.619252365546862,Outer Ring Road Underpass,3.786447638603696
PRM/KA/RERA/1251/446/PR/100823/006133,2.2002004444444445,2.0,128,0.0,0.0,0.0,0.0,76.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.31263157894738,0.0,97.4,0.0,0.0,0.0,68062500,Bengaluru Urban,13.0371818,77.71301509999999,2027-03-31,Sai Amogha,2023-04-01,Residential/Group Housing,Bengaluru East,7588,3673,3915,429966000,Kithaganur Colony,Apartment,0,0,0,1,0,1,0,0,0,0,6.59,17.795397056753743,16.866031802133694,19.440503633367964,4.942935879793786,Garudacharpalya,1.6459877308107318,Old Madras Road,3.997262149212868
PRM/KA/RERA/1251/310/PR/300523/005959,2.49,5.0,321,0.0,0.0,0.0,0.0,139.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.291890903741,0.0,108.80788525714289,0.0,0.0,0.0,439166135,Bengaluru Urban,12.918378,77.508538,2029-09-30,ELEGANT TRANQUILITY,2023-04-01,Residential/Group Housing,Bengaluru South,14062,7024,7038,2325000000,RR Nagar,Apartment,0,0,0,1,0,1,0,0,0,0,9.24,37.634376443226614,9.302817365009254,12.51368940529413,1.2822592466232343,Pattanagere,1.2304376270453463,Bangalore-Mysore Road,6.499657768651608
PRM/KA/RERA/1251/446/PR/180424/006808,2.5,3.0,269,0.0,0.0,0.0,0.0,2.0,0.0,179.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,100.29,0.0,122.02832402234635,0.0,161.6075,0.0,553038000,Bengaluru Urban,12.979323535243182,77.73737599693263,2029-12-31,Vaswani Starlight,2024-05-15,Residential/Group Housing,Bengaluru East,20308,3997,16310,3756038000,Whitefield,Apartment,0,0,0,1,0,1,0,1,0,0,21.7,24.415093648774455,18.129116272162015,22.729018386786368,0.9209775670375916,Pattandur Agrahara,4.136482697620451,Outer Ring Road,5.6290212183436
PRM/KA/RERA/1251/308/PR/180325/007592,1.99,2.0,288,0.0,0.0,0.0,186.0,38.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,87.95394034301076,67.91382455894737,0.0,100.17665312,0.0,0.0,0.0,62386912,Bengaluru Urban,12.798481,77.687642,2030-06-30,ABHEE SERENITY SPRINGS,2025-02-28,Residential/Group Housing,Anekal,17502,4169,13334,1357252939,Bommasandra,Apartment,0,0,0,1,1,1,0,0,0,0,7.48,44.23424876851706,23.471797825435136,30.44143318081553,16.71091436379098,Yelachenahalli,7.441240713802489,Hosur Road,5.333333333333333
PRM/KA/RERA/1251/310/PR/220223/005735,2.79,2.0,172,0.0,0.0,0.0,0.0,50.0,24.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.64040000000001,129.11166666666665,121.75132653061225,0.0,0.0,0.0,303726959,Bengaluru Urban,12.903291118568887,77.64610885898439,2028-12-31,SOULSPRING PHASE 1,2023-02-01,Residential/Group Housing,Bengaluru South,13142,3597,9545,1761392725,HSR Layout,Apartment,0,0,0,1,0,1,1,0,0,0,15.13,33.2402634062572,11.559523807495689,18.451152337498975,7.418932556669462,Rashtreeya Vidyalaya Road,1.3991476299752152,Hosur Road,5.9137577002053385
PRM/KA/RERA/1251/310/PR/110823/006152,2.79,2.0,165,0.0,1.0,0.0,0.0,127.0,0.0,37.0,0.0,0.0,0.0,0.0,8.19868975,0.0,0.0,90.14653543307088,0.0,127.97432432432431,0.0,0.0,0.0,1624847000,Bengaluru Urban,12.904130025946106,77.64618515968323,2028-12-31,MANIKCHAND SVAMITVA SOULSPRING PHASE 2,2023-07-03,Residential/Group Housing,Bengaluru South,15555,3596,11959,2742880697,HSR Layout,Apartment,0,1,0,1,0,1,0,0,0,0,22.71,33.14763696101519,11.500427434309708,18.38693468218736,7.402497050471381,Rashtreeya Vidyalaya Road,1.4553459797128954,Hosur Road,5.49760438056126
PRM/KA/RERA/1251/309/PR/160124/006550,2.5,2.0,267,0.0,15.0,15.0,0.0,105.0,0.0,115.0,0.0,17.0,0.0,0.0,43.01,30.56,0.0,75.50428571428571,0.0,98.78843478260868,0.0,151.15,0.0,380724960,Bengaluru Urban,13.104793310299922,77.60908484458923,2029-09-30,Nikoo Homes VI - Phase-2,2024-10-01,Residential/Group Housing,Bengaluru North,13597,1839,11759,2352925977,Kogilu,Apartment,1,1,0,1,0,1,0,1,0,0,15.7,14.737425658226448,14.782321221182016,11.71247614345161,11.071818655857076,Yeshwantpur,0.7794163633263126,Bellary Road,4.996577686516085
PRM/KA/RERA/1250/303/PR/141223/006472,2.248,2.0,137,0.0,13.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6876923076923,0.0,0.0,74.83008064516129,0.0,0.0,0.0,0.0,0.0,47900725,Bengaluru Rural,13.216257310288146,77.70991619654949,2027-07-20,MVN AERO ONE T5 & T6,2023-10-01,Residential/Group Housing,Devanahalli,7850,1319,6531,647318280,Devanahalli,Apartment,0,1,0,1,0,0,0,0,0,0,9.31,2.068391230802471,30.52236232431091,28.18511575919329,24.18970757645092,Krishnarajapura,14.390239526602016,Bellary Road,3.800136892539357
PRM/KA/RERA/1251/310/PR/210524/006933,2.25,1.0,95,0.0,0.0,0.0,0.0,25.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5416,0.0,99.5115714285714,0.0,0.0,0.0,202542000,Bengaluru Urban,12.8755254745,77.5452041625977,2026-11-30,SRIVARA VASUDHA,2024-05-23,Residential/Group Housing,Bengaluru South,5008,2246,2762,780000000,Bangalore City Municipal Corporation Layout,Apartment,0,0,0,1,0,1,0,0,0,0,8.5,39.71517936722577,11.519461876248451,16.98926270287768,0.2173432657210163,Vajarahalli,0.1274870036495663,Kanakapura Road,2.521560574948665
PRM/KA/RERA/1251/308/PR/071123/006380,2.99,1.0,399,0.0,0.0,0.0,160.0,79.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,93.49375,75.0,0.0,108.9240506329114,0.0,0.0,0.0,176336435,Bengaluru Urban,12.898694822499328,77.74925052444307,2029-06-30,ABHEE CELESTIAL CITY,2023-10-18,Residential/Group Housing,Anekal,19602,3153,16160,2885256635,Gunjur,Apartment,0,0,0,1,1,1,0,0,0,0,10.06,33.42754606619413,21.249462580041563,27.428126164448734,9.01940286168877,Nallurahalli,7.499845505694247,Outer Ring Road Underpass,5.700205338809035
PRM/KA/RERA/1251/309/PR/271123/006440,3.0,7.0,663,0.0,4.0,0.0,0.0,215.0,0.0,444.0,0.0,0.0,0.0,0.0,60.44,0.0,0.0,67.75567441860464,0.0,94.29846846846849,0.0,0.0,0.0,570000000,Bengaluru Urban,13.089890526607,77.63476238586,2028-12-31,ORCHID SALISBURY,2024-01-01,Residential/Group Housing,Bengaluru North,24584,5292,19292,5797211920,Thanisandra Main Road,Apartment,0,1,0,1,0,1,0,0,0,0,10.35,14.24585735793004,14.342278671812217,12.855385902845818,10.957752898738107,Benniganahalli,4.072244788614668,Bellary Road,4.999315537303217
PRM/KA/RERA/1251/310/PR/221024/007161,2.5,4.0,272,0.0,0.0,0.0,68.0,0.0,68.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,0.0,128.65,120.59375,0.0,0.0,0.0,650080000,Bengaluru Urban,12.866476549450654,77.56494521419374,2028-06-28,NCC Urban Lake Springs,2024-07-01,Residential/Group Housing,Bengaluru South,17844,5418,12426,2021385774,JP Nagar,Apartment,0,0,0,0,1,1,1,0,0,0,10.45,39.742473725556906,12.207838587768412,18.25820073764942,2.4062468573454687,Doddakallasandra,2.00875815545466,NICE Peripheral Ring Road,3.991786447638604
PRM/KA/RERA/1251/446/PR/200923/006278,2.25,4.0,417,0.0,0.0,0.0,121.0,191.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,84.21,72.83324607329843,0.0,94.82761904761904,0.0,0.0,0.0,820434875,Bengaluru Urban,12.93984356336,77.7210607007,2028-03-31,ORCHID BLOOMSBERRY,2023-09-01,Residential/Group Housing,Bengaluru East,19304,3237,16067,3174962428,Varthur,Apartment,0,0,0,1,1,1,0,0,0,0,8.844494819641113,28.59390940883404,16.858484163766775,22.549951039679563,4.091970897194958,Nallurahalli,2.5916941968424636,Outer Ring Road,4.5804243668720055
PRM/KA/RERA/1251/446/PR/151223/006478,3.0,3.0,428,0.0,72.0,0.0,42.0,92.0,0.0,222.0,0.0,0.0,0.0,0.0,40.06,0.0,97.93,85.72,0.0,115.0117544144144,0.0,0.0,0.0,372628000,Bengaluru Urban,13.080027021580769,77.65398094600219,2029-05-31,DNR PARKLINK PHASE 2,2024-09-06,Residential/Group Housing,Bengaluru East,20247,3662,15212,2380132000,Chikkagubbi Village,Apartment,0,1,0,1,1,1,0,0,0,0,13.5,14.220869798001155,14.596722488649228,14.198196442248069,9.229161664547892,Krishnarajapura,5.485409274444664,Nagawara Flyover,4.731006160164271
PRM/KA/RERA/1251/309/PR/110823/006163,2.2776168224299065,1.0,128,0.0,18.0,0.0,0.0,64.0,0.0,46.0,0.0,0.0,0.0,0.0,38.06,0.0,0.0,58.535,0.0,83.02,0.0,0.0,0.0,28478374,Bengaluru Urban,13.1558002,77.6816778,2028-06-30,Provident Ecopolitan Phase 2,2024-05-01,Residential/Group Housing,Bengaluru North,3646,415,3231,781681838,Bagalur,Apartment,0,1,0,1,0,1,0,0,0,0,11.95,5.368229075490594,23.205870848123983,21.311834938383363,17.252628125355287,Krishnarajapura,8.069029872695076,Bellary Road,4.164271047227926
PRM/KA/RERA/1251/309/PR/110823/006164,2.2776168224299065,2.0,256,0.0,34.0,0.0,0.0,109.0,0.0,113.0,0.0,0.0,0.0,0.0,38.75882352941177,0.0,0.0,59.255596330275225,0.0,82.77858407079647,0.0,0.0,0.0,59150095,Bengaluru Urban,13.1558002,77.6816778,2029-03-31,Provident Ecopolitan Phase 3,2025-02-01,Residential/Group Housing,Bengaluru North,14510,1653,12857,1615411588,Bagalur,Apartment,0,1,0,1,0,1,0,0,0,0,11.95,5.368229075490594,23.205870848123983,21.311834938383363,17.252628125355287,Krishnarajapura,8.069029872695076,Bellary Road,4.158795345653662
PRM/KA/RERA/1251/309/PR/110823/006165,2.2776168224299065,1.0,180,0.0,23.0,0.0,0.0,106.0,0.0,51.0,0.0,0.0,0.0,0.0,39.58826086956522,0.0,0.0,58.84490566037736,0.0,83.31019607843139,0.0,0.0,0.0,39469691,Bengaluru Urban,13.1558002,77.6816778,2029-04-30,Provident Ecopolitan Phase 4,2025-09-30,Residential/Group Housing,Bengaluru North,8237,938,7299,1081733833,Bagalur,Apartment,0,1,0,1,0,1,0,0,0,0,11.95,5.368229075490594,23.205870848123983,21.311834938383363,17.252628125355287,Krishnarajapura,8.069029872695076,Bellary Road,3.5811088295687883
PRM/KA/RERA/1251/309/PR/110823/006162,2.2776168224299065,1.0,128,0.0,18.0,0.0,0.0,46.0,0.0,64.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,61.08826086956522,0.0,81.469375,0.0,0.0,0.0,30177515,Bengaluru Urban,13.1558002,77.6816778,2027-09-30,Provident Ecopolitan Phase 1A,2023-07-01,Residential/Group Housing,Bengaluru North,3033,346,2687,718110212,Bagalur,Apartment,0,1,0,1,0,1,0,0,0,0,11.95,5.368229075490594,23.205870848123983,21.311834938383363,17.252628125355287,Krishnarajapura,8.069029872695076,Bellary Road,4.249144421629021
PRM/KA/RERA/1251/472/PR/171224/007305,1.0,5.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.9025,259.8534375,100731621,Bengaluru Urban,13.19899,77.54895,2028-12-31,SURYA VALENCIA Phase I,2024-11-08,Residential/Group Housing,Yelahanka,14770,0,0,658331621,Rajanukunte,Villa,0,0,0,0,0,0,0,1,0,1,12.87,17.056837798968502,24.700970044433195,18.90904922476158,17.50109608047125,Manjunathanagara,10.629116120656594,Bellary Road,4.145106091718001
PRM/KA/RERA/1251/310/PR/300322/004794,2.24,2.0,277,0.0,57.0,0.0,0.0,56.0,0.0,164.0,0.0,0.0,0.0,0.0,38.25789473684211,0.0,0.0,71.9875,0.0,107.7719512195122,0.0,0.0,0.0,400176133,Bengaluru Urban,12.868878,77.543117,2027-03-30,MAHINDRA EDEN PHASE-1,2022-04-01,Residential/Group Housing,Bengaluru South,12621,1471,11150,2089057723,Kanakapura,Apartment,0,1,0,1,0,1,0,0,0,0,33.33,40.47546905567712,12.287663015299431,17.708769022058323,0.5839889433940643,Thalaghattapura,0.5776175136577822,Kanakapura Road,4.993839835728953
PRM/KA/RERA/1251/310/PR/300622/005028,3.2,2.0,394,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.20639593908628,0.0,0.0,0.0,508008094,Bengaluru Urban,13.03941,77.7435,2025-11-30,BREN ASPERA,2022-05-06,Residential/Group Housing,Bengaluru South,17729,6629,11099,2040896035,Budigere Cross,Apartment,0,0,0,0,0,1,0,0,0,0,9.6,17.991983231644966,20.02886915269229,22.75532109671023,5.078833513574042,Whitefield (Kadugodi),3.815117012553299,Old Madras Road,3.57015742642026
PRM/KA/RERA/1251/310/PR/030924/006984,2.23,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.89166666666668,0.0,0.0,0.0,41245534,Bengaluru Urban,12.896088,77.567253,2027-12-31,AIEKYA,2023-12-15,Residential/Group Housing,Bengaluru South,892,521,371,194221784,Kumaraswamy Layout,Apartment,0,0,0,0,0,1,0,0,0,0,8.46,36.637811107427275,8.92422831151641,15.108027769402968,0.3111182953875129,Yelachenahalli,0.2340648804675403,Kanakapura Road,4.043805612594114
PRM/KA/RERA/1250/304/PR/250322/004782,0.92,2.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.15125,0.0,13029438,Bengaluru Rural,12.939311117940395,77.78057747371149,2025-03-31,LAKE WATERS,2022-01-03,Residential/Group Housing,Hosakote,7953,3353,4600,263065438,Muthasandra,Villa,0,0,0,0,0,0,0,1,0,0,8.5,29.72054398831956,23.187642402083945,28.520924304264778,6.055976788500885,Hopefarm Channasandra,9.024104935876348,Marathahalli Underpass,3.238877481177276
PRM/KA/RERA/1251/310/PR/190722/005086,1.859,18.0,372,0.0,50.0,0.0,0.0,207.0,0.0,109.0,0.0,6.0,0.0,0.0,38.45,0.0,0.0,61.5531884057971,0.0,85.69798165137614,0.0,156.22666666666666,0.0,464954683,Bengaluru Urban,12.885911067509882,77.4539038523614,2026-12-31,Brigade Horizon,2022-06-24,Residential/Group Housing,Bengaluru South,20234,6756,13478,1844954683,Kumbalgodu,Apartment,0,1,0,1,0,1,0,1,0,0,8.17,44.0544999368496,16.137384376956,18.02957730913722,3.461088014445636,Kengeri,1.600178158828442,Bengaluru-Mysuru Expressway,4.520191649555099
PRM/KA/RERA/1251/310/PR/200622/005011,2.72,1.0,175,0.0,0.0,0.0,0.0,25.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.7324,0.0,110.81393333333334,0.0,0.0,0.0,495268706,Bengaluru Urban,12.86424,77.53107,2025-11-30,SOHO BY BREN,2022-05-06,Mixed Development,Bengaluru South,11556,2419,9137,1732682385,Talaghattapura,Apartment,0,0,0,1,0,1,0,0,0,0,10.37,41.51932643544693,13.149637300197798,18.196992697294252,0.3029501797032018,Silk Institute,0.1088520733869746,Kanakapura Road,3.57015742642026
PRM/KA/RERA/1251/446/PR/220424/006826,1.75,1.0,12,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.61249999999998,0.0,228.71,0.0,88200000,Bengaluru Urban,12.912936,77.668849,2025-12-30,CKPC HORIZON,2024-05-01,Residential/Group Housing,Bengaluru East,1725,824,901,339594000,Harlur,Apartment,0,0,0,0,0,1,0,1,0,0,15.33,31.786445570734603,12.810587741382028,19.444241076692048,7.941807274727831,Indiranagar,0.940606389578996,"['Sarjapura Road', 'Outer Ring Road']",1.6646132785763177
PRM/KA/RERA/1251/310/PR/220324/006728,2.24,2.0,232,0.0,0.0,0.0,3.0,7.0,25.0,77.0,0.0,118.0,2.0,0.0,0.0,0.0,105.09666666666668,86.21714285714286,125.18,107.43999999999998,0.0,159.7487288135593,370.26,72200771,Bengaluru Urban,12.872198359959722,77.60817844072999,2029-10-30,Azur,2024-06-01,Residential/Group Housing,Bengaluru South,4267,1652,2615,2874487002,Hulimavu,Apartment,0,0,0,1,1,1,1,1,0,1,12.64,37.57163347856829,12.269992255032664,19.09321153266932,4.901586383316753,Yelachenahalli,2.891764964533532,NICE Peripheral Ring Road,5.412731006160164
