rera_ids,far,number_of_towers,total_unit_count,1_5BHK_count,1BHK_count,1RK_count,2_5BHK_count,2BHK_count,3_5BHK_count,3BHK_count,4_5BHK_count,4BHK_count,5BHK_count,1_5BHK_mean_carpet_area,1BHK_mean_carpet_area,1RK_mean_carpet_area,2_5BHK_mean_carpet_area,2BHK_mean_carpet_area,3_5BHK_mean_carpet_area,3BHK_mean_carpet_area,4_5BHK_mean_carpet_area,4BHK_mean_carpet_area,5BHK_mean_carpet_area,cost_of_land_inr,district,latitude,longitude,project_name,project_start_date,project_type,taluk,total_area_of_land_sqm,total_covered_area_sqm,total_open_area_sqm,total_project_cost_inr,area,product_type,1RK,1BHK,1_5BHK,2BHK,2_5BHK,3BHK,3_5BHK,4BHK,4_5BHK,5BHK,avg_price,airport_distance_kms,ksr_jn_distance_kms,yeshwantpur_jn_distance_kms,nearest_metro_dist_kms,nearest_metro_station,nearest_major_road_dist_kms,nearest_major_road
PRM/KA/RERA/1251/310/PR/150622/004987,2.5,9.0,594,0.0,1.0,0.0,0.0,323.0,0.0,216.0,0.0,54.0,0.0,0.0,45.28,0.0,0.0,75.7490092879257,0.0,105.46499999999999,0.0,137.58888888888887,0.0,732310800,Bengaluru Urban,12.857381,77.61446,SNN RAJ SERENITY,2022-05-02,Residential/Group Housing,Bengaluru South,28145,20235,7910,4078631774,Akshayanagar,Apartment,0,1,0,1,0,1,0,1,0,0,9.5,38.96682084879303,14.04322179031773,20.86723641505907,6.439100988881825,Yelachenahalli,2.5333465400271646,NICE Peripheral Ring Road
PRM/KA/RERA/1251/446/PR/280225/007531,1.74,1.0,184,0.0,0.0,0.0,60.0,88.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,80.676,70.32022727272728,0.0,88.76222222222222,0.0,0.0,0.0,176550000,Bengaluru Urban,12.941809,77.735562,BLUE MEADOWS Phase 2,2024-11-01,Residential/Group Housing,Bengaluru East,10825,5198,5627,692235198,Varthur,Apartment,0,0,0,1,1,1,0,0,0,0,7.53,28.508816499296223,18.342084724578697,23.887267059517853,4.0238359685804275,Nallurahalli,4.093368770414614,Outer Ring Road
PRM/KA/RERA/1251/308/PR/310322/004804,2.24,1.0,336,0.0,32.0,0.0,0.0,233.0,0.0,71.0,0.0,0.0,0.0,0.0,23.181250000000002,0.0,0.0,51.732231759656656,0.0,69.19464788732394,0.0,0.0,0.0,55500000,Bengaluru Urban,12.83622323813447,77.77645767172825,GREEN BOULEVARD,2022-03-15,Residential/Group Housing,Anekal,12545,3635,8910,840244480,Sarjapur,Apartment,0,1,0,1,0,1,0,0,0,0,8.901250000000001,40.72986971842238,27.24122491180498,33.84729478454603,16.511886134525422,Nallurahalli,13.078358131845638,Hosur Road
PRM/KA/RERA/1250/304/PR/030524/006836,2.25,2.0,195,0.0,0.0,130.0,0.0,13.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,75.54861538461539,0.0,67.83153846153846,0.0,89.8125,0.0,0.0,0.0,29546200,Bengaluru Rural,12.982111,77.783472,ISHA HILIFE,2024-03-12,Residential/Group Housing,Hosakote,9712,2375,7336,423115981,Whitefield,Apartment,1,0,0,1,0,1,0,0,0,0,7.9750000000000005,25.29742819392875,23.135562887054444,27.549751032971137,3.1530374332479836,Whitefield (Kadugodi),8.945835721530361,Old Madras Road
PRM/KA/RERA/1251/308/PR/290122/004660,2.0950285714285717,1.0,436,0.0,0.0,0.0,0.0,356.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.95966292134831,0.0,66.7865,0.0,0.0,0.0,134547000,Bengaluru Urban,12.816877,77.775681,DS MAX SPOORTHI,2021-12-01,Residential/Group Housing,Anekal,14467,8290,6177,677693000,S.Medihalli,Apartment,0,0,0,1,0,1,0,0,0,0,4.0,42.8194596356541,28.451038670193466,35.170911656996054,18.51442541624458,Nallurahalli,13.59415720452311,Hosur Road
PRM/KA/RERA/1251/310/PR/150223/005721,2.94,1.0,600,0.0,0.0,0.0,0.0,272.0,0.0,299.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,90.90150735294117,0.0,116.87839464882943,0.0,147.3958620689655,0.0,193639380,Bengaluru Urban,12.897076,77.436939,DS MAX SAMYAK,2023-01-01,Residential/Group Housing,Bengaluru South,11735,2409,8326,1392140750,Kengeri,Apartment,0,0,0,1,0,1,0,1,0,0,6.355,44.28497451499051,16.941455655616263,17.970696159200262,4.465803227575516,Kengeri,2.791290258106577,Bengaluru-Mysuru Expressway
PRM/KA/RERA/1251/472/PR/250225/007524,1.99,2.0,992,0.0,0.0,0.0,0.0,539.0,0.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.49883116883117,0.0,100.3732008830022,0.0,0.0,0.0,528616221,Bengaluru Urban,13.19788,77.635378,DS MAX SKY SHLOKAM,2025-02-01,Residential/Group Housing,Yelahanka,27214,3553,22294,2393974663,Navarathna Agrahara,Apartment,0,0,0,1,0,1,0,0,0,0,6.2,7.68781451739763,25.466850647963707,21.706156497937013,21.340337887538293,Peenya,8.01456682668784,Bellary Road
PRM/KA/RERA/1251/310/PR/090523/005917,2.25,1.0,120,0.0,0.0,0.0,0.0,28.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.51285714285714,0.0,88.09130434782608,0.0,0.0,0.0,352240263,Bengaluru Urban,12.910510897717415,77.53997921268312,SHIVAGANGA AR PRAKRUTHI,2022-09-02,Residential/Group Housing,Bengaluru South,6523,3230,3293,859806600,Chikkalasandra,Apartment,0,0,0,1,0,1,0,0,0,0,7.32,36.55521674837693,8.027681662399898,13.091370943220491,3.1798920718672687,Doddakallasandra,1.0318885273345928,NICE Expressway
PRM/KA/RERA/1251/446/PR/151223/006488,2.25,1.0,300,0.0,12.0,0.0,120.0,72.0,0.0,96.0,0.0,0.0,0.0,0.0,47.70583333333334,0.0,88.85583333333334,76.30000000000001,0.0,104.39833333333333,0.0,0.0,0.0,465103540,Bengaluru Urban,13.010281060716672,77.75070548057556,ANKURAA MERIDIAN,2023-10-01,Residential/Group Housing,Bengaluru East,16035,4211,11824,2838678307,Kadugodi,Apartment,0,1,0,1,1,1,0,0,0,0,9.3,21.307771285123906,19.921230325743238,23.5955563770502,1.7900666252702981,Whitefield (Kadugodi),4.326104823363855,Old Madras Road
PRM/KA/RERA/1250/303/PR/280225/007529,2.49,7.0,798,0.0,207.0,126.0,54.0,180.0,0.0,231.0,0.0,0.0,0.0,0.0,39.4834634,25.764895326666668,81.38410614314816,63.5219249325,0.0,99.0989686664935,0.0,0.0,0.0,1490400000,Bengaluru Rural,13.24131597560623,77.72044448956024,Park Cubix Phase 2,2024-09-01,Residential/Group Housing,Devanahalli,36128,6327,29801,4483800000,Devanahalli,Apartment,1,1,0,1,1,1,0,0,0,0,8.06,5.041948649467362,33.4976841863858,31.015297877206326,27.107683533411027,Krishnarajapura,17.175244999669722,Bellary Road
PRM/KA/RERA/1251/472/PR/160623/005992,2.25,1.0,276,0.0,0.0,0.0,0.0,111.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51783783783783,0.0,90.19030303030303,0.0,0.0,0.0,379000000,Bengaluru Urban,13.098978317751728,77.56032201441673,ARYAN KRISHNAA DIVINE,2023-04-17,Residential/Group Housing,Yelahanka,13536,6260,7276,1303190000,Yelahanka,Apartment,0,0,0,1,0,1,0,0,0,0,8.0,19.2421375370538,13.570974903560385,8.282509233123523,7.867692763131709,Peenya,4.07408287761662,Bellary Road
PRM/KA/RERA/1251/308/PR/050225/007482,2.24,2.0,256,0.0,0.0,0.0,0.0,80.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.36120737,0.0,113.09689201818182,0.0,0.0,0.0,20000000,Bengaluru Urban,12.870810569399094,77.77382363121231,ARS ZURICH PHASE-2,2024-12-17,Residential/Group Housing,Anekal,15091,4980,10111,1400000000,Sarjapur,Apartment,0,0,0,1,0,1,0,0,0,0,8.0,36.919953521776556,25.00036882103533,31.34124431229978,12.85616814960572,Nallurahalli,11.567555996613013,Outer Ring Road Underpass
PRM/KA/RERA/1250/304/PR/180524/006898,1.495,1.0,76,0.0,0.0,0.0,0.0,40.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.688,0.0,99.81444444444445,0.0,0.0,0.0,94087700,Bengaluru Rural,13.058758,77.782596,JP LAVENDER BLOCK-A,2024-04-01,Residential/Group Housing,Hosakote,4704,2458,2246,401266867,Hoskote,Apartment,0,0,0,1,0,1,0,0,0,0,7.9750000000000005,17.475612157364143,24.753956435478866,27.168419857477396,7.466490593520108,Whitefield (Kadugodi),8.653362561038776,Old Madras Road
PRM/KA/RERA/1250/304/PR/180524/006896,1.498,1.0,24,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.58166666666666,0.0,0.0,0.0,31361947,Bengaluru Rural,13.058758,77.782596,JP LAVENDER BLOCK-B,2024-05-01,Residential/Group Housing,Hosakote,1568,629,939,134780847,Hoskote,Apartment,0,0,0,0,0,1,0,0,0,0,7.9750000000000005,17.475612157364143,24.753956435478866,27.168419857477396,7.466490593520108,Whitefield (Kadugodi),8.653362561038776,Old Madras Road
PRM/KA/RERA/1251/446/PR/060324/006671,2.06,1.0,136,0.0,0.0,0.0,0.0,122.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.27040983606557,0.0,101.355,0.0,0.0,0.0,264500000,Bengaluru Urban,12.998944492775792,77.72183163028473,JAI FORTUNE SQUARE,2023-11-30,Residential/Group Housing,Bengaluru East,8496,4386,4110,734500000,K R Puram,Apartment,0,0,0,1,0,1,0,0,0,0,7.2,22.075058851440556,16.622844220808545,20.639941111511927,1.5993109406489603,Hoodi,2.703977416431859,Old Madras Road
PRM/KA/RERA/1251/446/PR/160622/005000,2.39027375,9.0,1161,0.0,235.0,0.0,0.0,666.0,0.0,260.0,0.0,0.0,0.0,0.0,34.8683829787234,0.0,0.0,55.696036036036034,0.0,70.51,0.0,0.0,0.0,830706136,Bengaluru Urban,13.011153967939244,77.74625655126265,Godrej Splendour,2022-03-21,Residential/Group Housing,Bengaluru East,30898,16395,14502,5255170993,Belathur,Apartment,0,1,0,1,0,1,0,0,0,0,11.74,21.109429675975125,19.465898521922746,23.106440539156466,2.1250267387881427,Whitefield (Kadugodi),3.827057541581567,Old Madras Road
PRM/KA/RERA/1250/304/PR/251024/007179,2.17,1.0,870,0.0,0.0,0.0,0.0,454.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.32808370044053,0.0,82.13355769230769,0.0,0.0,0.0,75000000,Bengaluru Rural,12.99242,77.79707,DS MAX SKY FIELDS,2024-11-01,Residential/Group Housing,Hosakote,20006,2919,17087,1533140517,Thirumalashettyhally,Apartment,0,0,0,1,0,1,0,0,0,0,8.7,24.7721569221151,24.66399759971241,28.81874321977173,4.260033581128894,Whitefield (Kadugodi),9.83790694714031,Old Madras Road
PRM/KA/RERA/1251/308/PR/020923/006223,2.246,2.0,832,0.0,1.0,0.0,103.0,6.0,0.0,722.0,0.0,0.0,0.0,0.0,61.64,0.0,90.26281553398059,75.44,0.0,114.77020775623268,0.0,0.0,0.0,160718120,Bengaluru Urban,12.868634770732536,77.68724709749222,Adarsh Welkin Park Phase 1,2023-07-01,Residential/Group Housing,Anekal,55408,5386,50022,7490933520,Gattahalli,Apartment,0,1,0,1,1,1,0,0,0,0,11.9,36.48544547606128,17.435207176848465,24.29150213986328,12.439509941370833,Kundalahalli,3.0594132706175974,Hosur Road
PRM/KA/RERA/1251/310/PR/080823/006128,1.75,1.0,56,0.0,0.0,0.0,0.0,24.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.72,0.0,87.60000000000001,0.0,0.0,0.0,62875740,Bengaluru Urban,12.893945705132992,77.47398641347884,HONEY COMB HOMES,2023-04-25,Residential/Group Housing,Bengaluru South,3009,1618,1391,232704354,Mysore Road,Apartment,0,0,0,1,0,1,0,0,0,0,5.75,42.02007202205837,13.894049419018684,16.26793232634154,1.5703215278404494,Kengeri,0.29775018884132964,NICE Peripheral Ring Road
PRM/KA/RERA/1251/308/PR/260924/007083,1.74,1.0,76,0.0,0.0,0.0,0.0,8.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.36112972,0.0,109.31955382941177,0.0,0.0,0.0,40000000,Bengaluru Urban,12.8651430060238,77.7680486781593,RAAGA BY BHAVISHA HOMES,2024-06-17,Residential/Group Housing,Anekal,5561,2435,3126,490000000,Sompura,Apartment,0,0,0,1,0,1,0,0,0,0,8.0,37.41752161166126,24.755258686738745,31.1827766957606,13.194424775030702,Nallurahalli,11.525537213754427,Outer Ring Road Underpass
PRM/KA/RERA/1251/310/PR/110823/006149,2.3141454545454545,1.0,68,0.0,0.0,0.0,0.0,28.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.97,0.0,97.55,0.0,0.0,0.0,137650000,Bengaluru Urban,12.862987847240325,77.57013763068623,BHOOMIKA HERITAGE,2023-02-28,Residential/Group Housing,Bengaluru South,3975,2185,1790,390000000,Anjanapura Township,Apartment,0,0,0,1,0,1,0,0,0,0,6.5,39.886892461563015,12.579965837979902,18.74741022203577,2.986276067154306,Konanakunte Cross,1.6019591647178761,NICE Peripheral Ring Road
PRM/KA/RERA/1251/310/PR/200924/007054,2.25,1.0,104,0.0,0.0,0.0,0.0,16.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.66,0.0,87.80545454545455,0.0,0.0,0.0,188262235,Bengaluru Urban,12.8970696,77.5255816,ARKHA SANCTUARY,2023-08-01,Residential/Group Housing,Bengaluru South,4875,2437,2438,615743565,Uttarahalli Hobli,Apartment,0,0,0,1,0,1,0,0,0,0,6.75,38.62447534317376,10.05753698388054,14.590911686853884,3.006930950679684,Vajarahalli,0.5936806207988281,NICE Expressway
PRM/KA/RERA/1251/309/PR/100125/007375,2.21,1.0,16,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7175,0.0,0.0,0.0,55484630,Bengaluru Urban,12.985606,77.525655,GOVIANU NAKSHATHRA,2024-04-01,Residential/Group Housing,Bengaluru North,745,408,337,216784630,Magadi,Apartment,0,0,0,0,0,1,0,0,0,0,7.0,30.58392739544735,4.9428610624587135,4.852701194307136,2.0619845484061456,Vijayanagar,0.7068857651654842,Sumanahalli Flyover
PRM/KA/RERA/1251/310/PR/151124/007230,2.24,1.0,124,0.0,0.0,0.0,0.0,44.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.09636363636363,0.0,83.705125,0.0,0.0,0.0,138838267,Bengaluru Urban,12.852168,77.683266,SUVRITH SHELTER,2024-07-15,Residential/Group Housing,Bengaluru South,6071,2958,3113,740588267,Electronic City,Apartment,0,0,0,1,0,1,0,0,0,0,6.41,38.33009683230533,18.441636276169092,25.37224874571475,13.205540758467505,Yelachenahalli,2.614217438868187,Hosur Road
PRM/KA/RERA/1251/309/PR/260523/005952,3.69,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.32999999999998,0.0,0.0,0.0,272150000,Bengaluru Urban,12.96552067654131,77.63510111779098,RANKA IRIS,2014-01-01,Residential/Group Housing,Bengaluru North,1000,166,834,532150000,Domlur Layout,Apartment,0,0,0,0,0,1,0,0,0,0,16.34,26.84292543728722,7.138696500936484,13.005851571899893,1.4690635507423715,Indiranagar,4.726616943667995,"['Benniganahalli Flyover', 'Outer Ring Road', 'Swamy Vivekananda Road']"
PRM/KA/RERA/1251/308/PR/130525/007735,2.25,2.0,234,0.0,0.0,0.0,0.0,72.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.60669309277779,0.0,86.31304164104938,0.0,0.0,0.0,258588000,Bengaluru Urban,12.795148866326803,77.69324224829673,REVIVA BY SSI,2025-03-04,Residential/Group Housing,Anekal,12037,3198,8848,1170791742,Bommasandra,Apartment,0,0,0,1,0,1,0,0,0,0,6.64,44.57905643878621,24.11328737688657,31.08430607959965,17.41352448567338,Yelachenahalli,8.038441662214996,Hosur Road
PRM/KA/RERA/1251/310/PR/210324/006724,2.25,1.0,255,0.0,0.0,0.0,0.0,105.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.27361904761905,0.0,87.3964,0.0,0.0,0.0,185137333,Bengaluru Urban,12.870339,77.634787,DS MAX SKY BLOSSOM,2024-03-01,Residential/Group Housing,Bengaluru South,6171,1148,5023,801178497,Begur,Apartment,0,0,0,1,0,1,0,0,0,0,6.22,37.05924267709993,13.690402312661535,20.652595590456286,7.573164374336112,Yelachenahalli,1.5692587097873087,Hosur Road
PRM/KA/RERA/1251/446/PR/120922/005238,3.8434,4.0,447,0.0,0.0,0.0,0.0,170.0,30.0,340.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,53.49411764705882,122.0,84.07941176470588,0.0,182.53333333333333,187.71428571428572,545100000,Bengaluru Urban,13.014163768824783,77.76216019448823,SBR MINARA,2022-08-04,Mixed Development,Bengaluru East,15174,6058,9116,2470100000,Whitefield,Apartment,0,0,0,1,0,1,1,1,0,1,10.55,21.21034518238245,21.222923721926744,24.80196746758293,2.0885013792420666,Whitefield (Kadugodi),5.460767985913273,Old Madras Road
PRM/KA/RERA/1250/304/PR/170524/006887,2.5,2.0,224,0.0,0.0,0.0,70.0,98.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,932.138,729.0042857142857,0.0,1097.6726785714286,0.0,0.0,0.0,159900385,Bengaluru Rural,13.077803,77.807213,Sanjeevini Aarna,2024-04-19,Residential/Group Housing,Hosakote,9611,2645,6966,1545600000,Hoskote,Apartment,0,0,0,1,1,1,0,0,0,0,7.46,17.211831591472322,28.027243031081902,30.126919411164064,10.534292044728438,Whitefield (Kadugodi),12.071311646680495,Old Madras Road
PRM/KA/RERA/1251/446/PR/030824/006958,2.245,12.0,683,0.0,0.0,0.0,0.0,0.0,0.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.57743777452416,0.0,0.0,0.0,3247105670,Bengaluru Urban,12.93201361333495,77.72548987168778,SOBHA Ayana at Dream Acres Wing 60 to 71,2025-09-01,Residential/Group Housing,Bengaluru East,69645,7075,18369,11497483883,Balagere,Apartment,0,0,0,0,0,1,0,0,0,0,12.63,29.488825319436806,17.549505795690404,23.36727601492085,4.937546990850181,Nallurahalli,3.3455269027897425,Outer Ring Road
PRM/KA/RERA/1251/310/PR/241224/007315,2.98,3.0,407,0.0,56.0,0.0,2.0,111.0,0.0,238.0,0.0,0.0,0.0,0.0,44.120000000000005,0.0,93.825,72.03072072072072,0.0,104.71718487394958,0.0,0.0,0.0,1589100000,Bengaluru Urban,12.862791841200565,77.55759716033936,Sattva Forest Ridge,2025-01-01,Residential/Group Housing,Bengaluru South,16187,3757,12430,3624800000,JP Nagar,Apartment,0,1,0,1,1,1,0,0,0,0,10.35,40.43023650959737,12.676811344938391,18.532160395315053,2.1382321657765275,Vajarahalli,1.3747524392512758,NICE Peripheral Ring Road
PRM/KA/RERA/1251/446/PR/180124/006559,2.25,1.0,171,0.0,1.0,0.0,128.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,46.213,0.0,81.204921875,0.0,0.0,92.66357142857143,0.0,0.0,0.0,230525722,Bengaluru Urban,12.961223265198424,77.73431042069045,DESAI EMPIRE,2024-01-01,Residential/Group Housing,Bengaluru East,8372,1551,6821,1787153546,Whitefield,Apartment,0,1,0,0,1,1,0,0,0,0,9.7,26.359446089229653,17.877021320317464,22.977490239360034,1.9887514903428711,Nallurahalli,3.5954108461621943,Outer Ring Road
PRM/KA/RERA/1251/308/PR/101224/007280,1.99,1.0,64,0.0,0.0,0.0,0.0,25.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.687513622,0.0,82.43382849948718,0.0,0.0,0.0,51720592,Bengaluru Urban,12.827591,77.689937,SGK SAI SONNA KODUM,2024-02-14,Residential/Group Housing,Anekal,3035,1136,1899,272614072,Electronic City,Apartment,0,0,0,1,0,1,0,0,0,0,6.8,41.00594262802841,20.992722657308022,27.952542609813445,15.050004114903055,Yelachenahalli,4.82007539785931,Hosur Road
PRM/KA/RERA/1251/308/PR/290325/007643,2.0,2.0,140,0.0,0.0,0.0,0.0,42.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.11928651,0.0,93.35350639857144,0.0,0.0,0.0,55356586,Bengaluru Urban,12.90471,77.77777,Vrushabadri Spring Park,2025-03-07,Residential/Group Housing,Anekal,7927,1293,6634,760231466,Sarjapur Road,Apartment,0,0,0,1,0,1,0,0,0,0,6.345,33.3493145051036,23.879891930171134,29.79426870181015,9.50435345331994,Hopefarm Channasandra,9.879926117424183,Outer Ring Road
PRM/KA/RERA/1251/446/PR/010325/007535,1.956,6.0,694,0.0,104.0,0.0,312.0,104.0,0.0,174.0,0.0,0.0,0.0,0.0,21.44,0.0,82.82,76.12,0.0,97.55999999999999,0.0,0.0,0.0,1278300172,Bengaluru Urban,12.88769444,77.69127778,Adarsh Tropica (Phase-2),2024-12-01,Residential/Group Housing,Bengaluru East,41530,8201,33328,7054273389,Choodasandra,Apartment,0,1,0,1,1,1,0,0,0,0,10.47,34.35696508959158,16.410243905942316,23.12056398695156,10.288672575875648,Kundalahalli,4.524218151507855,Outer Ring Road
PRM/KA/RERA/1250/303/PR/231123/006424,2.39,2.0,92,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.796,0.0,134.58,0.0,80253872,Bengaluru Rural,13.2289491,77.7191208,Fairmont at Brigade Orchards,2023-12-01,Residential/Group Housing,Devanahalli,6936,2650,4286,786697594,Bychapura,Apartment,0,0,0,0,0,1,0,1,0,0,10.81,3.7054852762171557,32.23693664879361,29.894715167478708,25.73530916571831,Krishnarajapura,16.09842777670431,Bellary Road
PRM/KA/RERA/1251/446/PR/180524/006889,1.75,1.0,96,0.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0625,0.0,0.0,93.08333333333333,0.0,0.0,0.0,266865216,Bengaluru Urban,13.011210025928586,77.74224827595758,SEKHAR OAKWOODS,2023-03-23,Residential/Group Housing,Bengaluru East,12982,2955,10027,594165216,K R Puram,Apartment,0,0,0,0,1,1,0,0,0,0,8.71,21.018423884267243,19.040900108796148,22.672672309187433,2.4143531381705023,Whitefield (Kadugodi),3.4071302239327914,Old Madras Road
PRM/KA/RERA/1251/446/PR/050123/005601,0.768,2.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.70675,0.0,410874695,Bengaluru Urban,13.0539506,77.7660388,Sobha Galera,2023-04-01,Residential/Group Housing,Bengaluru East,16525,6101,10424,1247025486,Hoskote,Villa,0,0,0,0,0,0,0,1,0,0,15.74,17.192272049928125,22.888751021123756,25.323052813431303,6.499087476692585,Whitefield (Kadugodi),6.789924908612558,Old Madras Road
PRM/KA/RERA/1251/310/PR/280324/006754,2.16,1.0,44,0.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.81083333333333,0.0,82.1146875,0.0,0.0,0.0,88361580,Bengaluru Urban,12.897649324249066,77.49182838946581,NISARGA RESIDENCY,2023-10-09,Residential/Group Housing,Bengaluru South,2327,1212,1115,288000000,Kengeri,Apartment,0,0,0,1,0,1,0,0,0,0,6.5,40.55254485660151,12.206089544240221,15.203064896814448,1.933768145037982,Kengeri Bus Terminal,1.2818320038214648,NICE Peripheral Ring Road
PRM/KA/RERA/1251/310/PR/250924/007071,2.01,1.0,132,0.0,0.0,0.0,0.0,44.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5809090909091,0.0,162.96863636363636,0.0,0.0,0.0,80397705,Bengaluru Urban,12.889611,77.558609,SREE LAKSHMI VALLABHA RESIDENCY,2024-07-01,Residential/Group Housing,Bengaluru South,6571,2953,3618,375583757,Konanakunte,Apartment,0,0,0,1,0,1,0,0,0,0,7.8,37.68101589965552,9.717813215555969,15.617387771056267,0.446095419745674,Konanakunte Cross,0.32143887495632284,Kanakapura Road
PRM/KA/RERA/1251/310/PR/030225/007478,1.5,4.0,308,0.0,0.0,0.0,56.0,84.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,89.30499999999999,75.00333333333333,0.0,94.39666666666666,0.0,0.0,0.0,488946000,Bengaluru Urban,12.853604,77.59299,GRC SAPPHIRE SPRING - PHASE -1,2024-12-06,Residential/Group Housing,Bengaluru South,10370,7052,3318,2730561000,Gottigere,Apartment,0,0,0,1,1,1,0,0,0,0,13.37,40.02371302756105,13.838906408709756,20.401067662939653,5.112544699794513,Konanakunte Cross,0.24704127930867875,NICE Peripheral Ring Road
PRM/KA/RERA/1251/308/PR/111124/007220,2.2498,3.0,346,0.0,2.0,0.0,70.0,112.0,0.0,162.0,0.0,0.0,0.0,0.0,65.2173913,0.0,83.26830175,69.76462546964285,0.0,95.76388602351852,0.0,0.0,0.0,398000000,Bengaluru Urban,12.8001152,77.7285945,SIGNATURE HEIGHTS,2024-10-18,Residential/Group Housing,Anekal,20942,4222,16720,1718000000,Electronic City,Apartment,0,1,0,1,1,1,0,0,0,0,7.75,44.073537132680116,26.01526291116947,32.94625590728732,19.533096866872704,Nallurahalli,10.020555959115404,Hosur Road
PRM/KA/RERA/1251/446/PR/290722/005113,2.25,2.0,294,0.0,2.0,0.0,0.0,229.0,0.0,63.0,0.0,0.0,0.0,0.0,424.5,0.0,0.0,768.0174672489082,0.0,970.3333333333334,0.0,0.0,0.0,565658000,Bengaluru Urban,12.936414,77.724353,SM ART,2022-05-20,Residential/Group Housing,Bengaluru East,13309,3252,10057,1867233000,Varthur,Apartment,0,1,0,1,0,1,0,0,0,0,8.1,28.994656816864964,17.29927282135504,23.037685239216945,4.450669238077447,Nallurahalli,3.06080826957078,Outer Ring Road
PRM/KA/RERA/1251/309/PR/260924/007084,1.852,6.0,2736,0.0,1438.0,0.0,0.0,1248.0,0.0,50.0,0.0,0.0,0.0,0.0,28.29561196105702,0.0,0.0,60.21358974358974,0.0,120.75,0.0,0.0,0.0,1337200000,Bengaluru Urban,13.14207796745474,77.67745129586544,LivingTree by Kalyani Developers,2024-09-15,Residential/Group Housing,Bengaluru North,101171,7915,23680,9089700000,Bagalur,Apartment,0,1,0,1,0,1,0,0,0,0,8.65,6.92246549928002,21.674880328825783,19.98371185193676,15.729056178980697,Krishnarajapura,7.17700273733549,Bellary Road
PRM/KA/RERA/1250/304/PR/131224/007287,3.249,2.0,420,0.0,58.0,0.0,0.0,62.0,0.0,238.0,0.0,62.0,0.0,0.0,40.4,0.0,0.0,75.39,0.0,107.32327731092437,0.0,143.09,0.0,415125000,Bengaluru Rural,13.0529768,77.7601313,Brigade Citrine,2024-12-23,Residential/Group Housing,Hosakote,18464,2505,15959,3642433360,Budigere Cross,Apartment,0,1,0,1,0,1,0,1,0,0,11.33,17.06251297341417,22.254511702066694,24.6743862658672,6.336261057248545,Whitefield (Kadugodi),6.177449744835867,Old Madras Road
